ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
2644;0;tr;10;9;0;0;0;0;2;1;2;0;0;1;1;2;3.80742;5.20871;6;10;9.79129;9.19258;2;4;111;4.16238;2.67083;3.85355;1.0889;10;2.56;3.11111;8.20711;4.97855;1.81066;2.58839;1.125;2.34099;0;0.60355;0;3;0;1;0;0;0;6;0;0;0;0.46036;-0.27734;0.7377;0.41878;-0.17948;1.87056;-3.23607;1.23607;-1.61803;0.61803;0.7823;-0.72403;1.50633;0.56767;-0.24329;2.36877;166.02191;1;8;0.00602;0.04819;?;?;?;117.79999;18.27152;110.71276;128.98428;6.11847;0;1;0;0;1.9324;2.25097;1.72769;0;0;1;0;0.65;0;0.77;0.77
2645;0;tr;11;11;1;6;0;0;3;6;2;2;2;5;1;2;2.94458;4.21261;4.5;9.14645;8.32737;7.5;3;6;158;1.96979;3.19659;4.43007;1.89379;9.09091;4.7929;3.78698;7.37831;2.9241;2.25658;0.24056;1.48528;0.70254;0.52553;0;0.26638;10;1;0;0;0;0;0;0;0;0;0.05864;-0.268;0.32664;0.03483;-0.07837;1.62943;-11.23255;5.23255;-0.74376;1;0.07263;-0.18522;0.25785;0.02845;-0.08414;0.50456;149.2328;1;9;0.0067;0.06031;?;?;?;301.98004;0.87344;215.00858;215.88202;20.66867;0;1;1;0;2.6898;3.07708;4.96497;0;0;1;0;1.29;0;1.812;1.812
2646;0;tr;10;10;1;6;0;0;2;7;2;0;0;5;2;2;2.95;4.30089;4.5;16.39297;9.11153;8.09464;3;6;126;1.83111;3.15524;3.47134;2.02533;8.1;4;5.53086;6.30096;2.61948;1.34873;0.36785;0.94432;0.32001;0.37987;0;0.17812;7;2;0;0;0;1;0;0;0;0;0.13197;-0.29613;0.42809;0.07382;-0.11601;2.49396;-16.98718;9.38718;-0.6206;0.90081;0.32702;-0.49166;0.81869;0.19461;-0.13385;2.41051;152.21683;2;5;0.01314;0.03285;2;2;2;229.26006;42.24231;136.20824;178.45055;17.44559;3;2;0;0;1.6395;1.49737;4.804;0;3;2;-2.00049;1.99;-4.57034;3.784;8.35434
2647;0;tr;37;38;2;6;6;0;14;18;5;5;2;5;6;14;2.80524;2.96161;3.40207;9.63706;9.63706;9.33529;12;24;5904;1.44669;10.58939;14.25886;2.78663;33.20776;16.30917;14.2716;24.75879;12.15166;8.28781;2.33327;4.72567;4.1227;3.07292;0.28868;2.19205;29;0;8;0;0;0;0;0;0;0;0.29879;-0.37897;0.67776;0.06722;-0.13723;12.19959;-44.69104;24.29103;-0.82741;0.50028;0.65853;-0.83627;1.4948;0.17656;-0.17512;31.39073;512.59137;8;21;0.01561;0.04097;16;3;3;880.58984;117.45605;517.69159;635.14764;57.63173;2;6;0;0;5.17581;4.63507;14.0462;1;2;8;-1.50581;1.4;-3.01163;8.44319;11.45482
2648;0;tr;8;7;0;0;0;0;2;3;1;1;0;2;2;2;3.40238;4.64883;4.97956;9.63553;8.40668;8.20261;3;5;70;3.30771;2.77746;3.01777;2.07944;8;3.9375;3.67347;5.82843;2.13388;1.15533;0.30178;0.51517;0.55178;0.21339;0;0;6;0;2;0;0;0;0;0;0;0;0.29306;-0.30973;0.60279;0.05627;-0.14631;1.45026;-10.14821;5.94821;-1.06878;0.50028;0.6528;-0.84252;1.49532;0.25677;-0.22781;3.20526;114.1424;2;4;0.01752;0.03504;?;?;?;203.50002;27.06429;140.62563;167.68993;13.1033;0;1;0;0;1.5139;1.66556;3.16595;0;0;2;0;1.36;0;1.596;1.596
2649;0;tr;7;6;0;0;0;0;4;0;4;0;0;0;0;4;4.32487;4.58579;5.46081;8.21432;7.41421;7;3;6;56;2.71031;3.05505;3.41421;1.35178;7;6;6;5.53553;2.06066;1.20711;0;0.67678;0;0.35355;0;0.17678;6;1;0;0;0;0;0;0;0;0;0.11984;-0.31027;0.43011;0.03064;-0.10417;1.33119;?;?;?;?;?;?;?;?;?;?;101.19;1;5;0.00988;0.04941;?;?;?;236.58002;14.57322;163.95108;178.52429;15.09763;1;1;1;0;1.5292;1.31721;3.33767;0;1;1;-1.5;2.05;-1.5;2.05;3.55
2650;0;tr;29;32;4;10;6;6;6;24;1;1;1;10;6;3;2.83266;2.84339;3.82223;9.61278;9.52259;9.33328;9;17;2544;0.95358;7.38358;11.67905;3.27169;22.20312;10.08;7.88338;18.39698;9.21931;7.44891;1.15532;5.48475;2.73291;3.25236;0;2.25301;22;3;4;0;0;0;0;0;0;0;0.24197;-0.33577;0.57774;0.05625;-0.14624;8.24516;-41.81281;25.81281;-0.55827;0.56796;0.58443;-0.88749;1.47193;0.13159;-0.20366;16.19118;395.4516;7;15;0.0177;0.03793;?;2;3;663.78003;71.07265;375.08981;446.16248;44.26332;1;5;1;0;2.2863;2.3161;10.98338;0;1;7;-2.53;2.5;-2.53;8.63153;11.16153
2652;1;tr;11;11;1;6;0;0;3;5;1;0;0;6;2;1;3.58579;4.26795;4.55051;9.44949;8;7.73205;3;6;150;2.07059;3.02715;4.78591;2.27187;9.09091;3.6;3.26531;8.06048;4.3954;2.91024;0.8842;2.17396;1.50526;0.96564;0;0.75438;10;0;1;0;0;0;0;0;0;0;0.1434;-0.28016;0.42356;0.0299;-0.07849;1.52922;-3.23607;1.23607;-1.61803;0.61803;0.59009;-0.72685;1.31694;0.20508;-0.13432;2.71513;154.24931;1;9;0.00648;0.05835;?;?;?;326.15005;18.27152;210.46159;228.73312;21.4952;0;1;0;0;2.5967;3.03878;4.60977;0;0;1;0;1.88;0;1.88;1.88
2653;1;tr;13;13;1;6;0;0;1;8;1;0;0;5;4;1;2.87635;4.17419;4.45402;17.09367;17.08441;9.11229;3;6;228;2.2797;3.22649;4.34442;2.45831;11.07692;3.63;3.3241;8.97716;3.97624;2.3222;1.0868;1.46495;1.49974;0.77361;0.10996;0.34071;7;1;3;0;0;1;0;1;0;0;0.53067;-0.32376;0.85443;0.11256;-0.15007;3.05754;-25.64201;16.44201;-0.75295;0.4935;0.75387;-0.97661;1.73049;0.24683;-0.2942;5.47483;221.66132;5;3;0.02256;0.01353;?;4;2;273.10999;87.45631;129.11012;216.56644;20.40947;2;4;1;1;1.5414;1.44831;5.03341;0;3;4;-2.269;2;-4.83848;5.41853;10.257
2656;1;tr;11;11;1;6;0;0;2;8;2;0;0;5;2;2;2.93235;4.21649;4.5;9.74787;9.07144;8.08885;4;7;168;1.84952;3.45885;3.99142;2.14584;9.09091;4.7929;5.28926;6.95567;2.90271;1.80287;0.35355;1.06921;0.48864;0.50009;0;0.24753;8;2;1;0;0;0;0;0;0;0;0.06038;-0.16039;0.22077;0.04676;-0.07599;1.48366;-14.76908;7.36908;-1;0.38454;0.33268;-0.79273;1.12541;0.15016;-0.15928;5.12812;150.1778;3;5;0.01998;0.03329;?;?;2;252.55005;36.93472;155.79358;192.7283;17.23744;0;2;1;0;2.7496;1.99623;4.47214;0;0;2;0;1.85;0;2.8525;2.8525
2657;1;tr;20;22;3;14;10;10;2;18;1;1;0;13;5;2;2.50158;2.93939;3.86265;10.03123;9.95514;9.74556;5;10;781;1.25298;4.7033;6.84386;2.99573;14.91736;6.01172;4.76471;12.03302;5.50151;3.79007;0.83122;2.66186;1.61152;1.60277;0;1.06508;12;4;4;0;0;0;0;0;0;0;0.13852;-0.24081;0.37933;0.07307;-0.08524;2.17426;-35.59336;16.79336;-0.65638;-0.34478;0.50967;-0.66067;1.17034;0.20361;-0.35179;11.70336;270.20044;6;6;0.02221;0.02221;?;?;2;349.18005;109.74887;144.84222;254.59109;24.17429;0;6;0;0;2.8484;2.14429;6.78982;0;0;6;0;1.46667;0;5.27329;5.27329
2659;1;tr;23;27;5;19;18;17;0;24;0;0;0;19;5;0;2.31097;2.82913;3.37618;9.71516;9.20895;8.77715;5;10;1024;0.96988;4.57265;8.83788;3.13549;15.27023;5.5;3.9837;14.11037;7.48474;6.27535;1.1259;4.52919;2.87854;3.0977;0;2.12652;21;0;2;0;0;0;0;0;0;0;0.20459;-0.37638;0.58097;0.06793;-0.06469;4.42834;-21.74476;3.74476;-0.38988;0.38988;0.11858;-0.37638;0.49496;0.11553;-0.06469;3.37261;302.36642;2;19;0.00661;0.06284;3;3;3;518.43005;45.11796;271.5661;316.68405;37.10518;2;2;0;0;3.8686;4.01124;9.21498;0;2;2;-1.50581;1.6;-3.01163;4.50323;7.51485
2661;1;tr;21;22;2;6;6;0;8;12;6;6;5;5;2;6;2.93197;2.96161;4.08478;17.09091;9.26577;9.08269;6;12;1046;1.44732;5.69294;8.37101;2.78047;17.35537;9.90398;9.5858;13.46374;6.24003;4.5361;0.63807;3.15011;1.40924;1.92684;0;1.13313;18;1;1;0;0;0;0;1;0;0;0.08588;-0.33325;0.41913;0.04743;-0.08854;3.52019;-20.19731;8.19731;-0.82741;1;0.13119;-0.28692;0.41811;0.05501;-0.09156;1.72438;303.82639;2;17;0.00658;0.05595;?;?;3;527.13013;10.28014;362.15384;372.43399;37.11045;0;2;1;0;4.5785;4.53594;9.0181;0;0;2;0;1.98429;0;4.18274;4.18274
2662;1;tr;23;25;3;9;6;6;6;16;4;0;0;8;4;4;2.71582;3.49138;3.90937;9.75603;9.65862;9.04479;6;12;1243;1.19832;5.6341;9.51309;3.13549;17.8112;7.92;6.42805;15.0935;7.96559;6.889;1.16906;4.70941;3.28338;2.85377;0;1.86427;15;3;5;0;0;0;0;0;0;0;0.20774;-0.38355;0.59129;0.08119;-0.18112;6.23124;-18.75595;7.35595;-0.75578;-0.42817;0.37003;-0.7927;1.16272;0.14846;-0.30093;7.74842;321.32846;7;8;0.02178;0.0249;3;3;2;509.50012;127.37375;222.29802;349.67175;32.64626;4;7;1;0;1.7196;0.5996;8.24612;0;4;7;-1.83;1.57014;-6.43163;9.07643;15.50805
2663;0;tr;21;23;3;13;9;9;2;19;1;1;0;12;5;2;2.73203;2.9508;3.95308;9.66564;9.48652;9.34888;5;9;867;1.31389;4.62961;7.56646;3.04452;15.87902;6.62994;5.95041;12.99964;6.33104;4.17374;1.02524;3.15937;1.63225;2.16781;0;1.41225;17;1;3;0;0;0;0;0;0;0;0.26801;-0.27496;0.54297;0.06442;-0.10123;3.33557;-31.02806;15.02806;-0.57941;0.68095;0.69094;-0.84776;1.5387;0.18913;-0.17417;9.23221;281.30591;4;13;0.01422;0.04621;?;2;7;453.72003;59.91907;250.91219;310.83127;31.53996;1;2;0;0;2.3811;2.42184;7.9545;0;1;4;-2.53;2.35;-2.53;5.08489;7.61489
2664;0;tr;10;10;1;6;0;0;2;7;2;0;0;5;2;2;2.90059;3.94932;4.5;17.09094;9.50951;8.92035;3;6;121;1.9088;3;3.5749;2.02533;8.1;4;3.70248;6.30096;2.32313;1.60881;0.20833;0.87798;0.48341;0.34156;0;0.16265;8;0;1;0;0;0;0;1;0;0;0.17922;-0.28444;0.46366;0.06796;-0.09709;2.06755;-11.61544;3.61544;-1;0.41168;0.54777;-0.78551;1.33328;0.15971;-0.1728;3.86337;154.59358;1;8;0.00647;0.05175;?;?;?;218.59004;18.27152;155.06197;173.3335;16.48264;0;1;0;0;2.1025;2.26117;4.18126;0;0;1;0;1.2;0;1.74994;1.74994
2665;0;tr;11;11;1;6;0;0;3;6;3;0;0;5;1;3;2.92922;4.10727;4.5;9.07246;8.23897;7.6873;4;7;168;1.84952;3.45885;4.36519;2.14584;9.09091;4.7929;5.28926;7.37831;3.20314;2.12391;0.40653;1.1608;0.63714;0.58818;0;0.29839;10;1;0;0;0;0;0;0;0;0;0.11981;-0.3106;0.43041;0.04414;-0.07062;2.57937;-8;2;-1;1;0.01563;-0.3106;0.32623;0.01563;-0.07062;1.51568;149.2328;1;9;0.0067;0.06031;?;?;?;301.98004;14.57322;200.90875;215.48196;20.66924;1;1;1;0;2.0664;1.89749;4.93665;0;1;1;-1.5;2.38;-1.5;3;4.5
2666;0;tr;7;6;0;0;0;0;4;0;4;0;0;0;0;4;4.40385;4.75302;5.81736;8.26308;7.80194;7.51572;3;6;56;2.71031;3.05505;3.41421;1.35178;7;6;6;5.53553;2.06066;1.20711;0;0.67678;0;0.35355;0;0.17678;4;3;0;0;0;0;0;0;0;0;0.12114;-0.32742;0.44856;0.05685;-0.32215;3.11578;?;?;?;?;?;?;?;?;?;?;103.16612;3;1;0.02908;0.00969;3;3;3;215.24001;70.5153;95.49009;166.00539;12.97645;5;3;3;0;-1.8738;-2.87347;3.12696;0;5;3;-1.5;2;-6.63969;6;12.63969
2667;0;tr;16;16;1;6;0;0;2;9;1;1;0;5;3;2;2.8827;4.0026;4.22633;9.87087;9.5593;9.06421;4;8;457;2.15733;4.31953;6.0754;2.47996;14.0625;5.55766;5.77778;11.30096;5.9401;3.04069;1.8842;1.61411;2.16079;1.0323;0.28868;0.54673;10;2;1;0;0;0;3;0;0;0;0.42251;-0.25536;0.67786;0.09295;-0.11619;4.06716;-18.24119;10.24119;-0.76665;0.91657;0.65493;-0.91089;1.56581;0.29953;-0.15052;8.00034;232.20235;3;10;0.01292;0.04307;?;2;?;325.40009;33.71818;218.61339;252.33157;20.99116;1;1;0;0;2.0945;2.39234;5.41595;0;1;3;-2.00049;2.2;-2.00049;2.938;4.93849
2668;0;tr;13;14;2;9;6;5;0;12;0;0;0;9;4;0;2.83749;3.64245;4.07288;9.75036;9.30774;8.92455;3;5;209;1.65466;2.92426;4.53446;1.92512;9.55102;3;2.26843;8.22361;4.12769;3.08619;1.07111;1.73991;2.25257;0.92592;0.30178;0.53115;9;0;4;0;0;0;0;0;0;0;0.29827;-0.3514;0.64966;0.13486;-0.18543;2.46934;-15.39087;5.39087;-1;0.18589;0.5815;-0.77442;1.35592;0.22962;-0.37832;4.06777;178.14154;4;5;0.02245;0.02807;2;2;2;242.57004;81.661;96.95939;178.62039;16.39026;2;4;0;0;0.3894;0.75713;4.30459;0;2;4;-2.27197;1.43204;-4.54393;5.77515;10.31908
2670;0;tr;31;34;4;9;6;6;5;23;2;1;1;9;5;4;2.72302;2.89492;2.94596;9.73948;9.24502;9.13896;6;12;2500;1.20068;6.08824;11.77156;2.71848;24.13495;9.70012;6.99168;19.99712;10.1988;7.16984;1.91837;4.90628;3.97885;3.10852;0.17177;2.3888;26;3;2;0;0;0;0;0;0;0;0.30344;-0.28873;0.59217;0.0526;-0.0789;4.03826;-41.6996;21.6996;-0.74376;0.48107;0.65677;-0.83927;1.49603;0.1544;-0.09919;7.51963;415.52737;5;21;0.01203;0.05054;?;?;5;739.16003;29.68463;466.45062;496.13525;50.73616;0;4;3;0;4.9774;4.92814;12.59949;0;0;5;0;1.21;0;5.92291;5.92291
2671;0;tr;28;31;4;10;10;6;3;20;1;0;0;9;4;1;2.82024;2.8669;3.58609;9.2512;9.20089;8.46536;5;10;1603;1.35332;4.68675;11.08964;3.18367;21.24038;6.75;4.39646;19.18772;11.80409;8.77596;4.03195;7.88399;7.31478;4.57735;1.31239;3.39956;26;2;0;0;0;0;0;0;0;0;0.12453;-0.27807;0.4026;0.03533;-0.06297;3.35954;-22.72699;10.72699;-0.65968;1;0.09469;-0.15186;0.24655;0.05059;-0.06881;1.72582;376.57745;2;24;0.00531;0.06373;6;6;6;760.88;28.54254;469.87299;498.41553;52.08519;2;2;2;0;5.7748;6.2796;11.94313;1;2;2;-2.00049;0.55008;-4.00098;1.89461;5.89559
2674;0;tr;17;18;2;10;6;6;3;13;3;2;2;9;3;3;2.53044;3.49133;3.97966;9.51507;9.46726;8.68304;5;10;544;1.45914;4.58899;6.35743;2.83321;13.4321;6.25;5.44444;10.74012;4.81531;3.43742;0.64379;2.20953;1.26299;1.25223;0;0.72991;13;3;1;0;0;0;0;0;0;0;0.23136;-0.2713;0.50267;0.07706;-0.09907;3.53836;-26.6485;13.6485;-0.55735;0.63628;0.57615;-0.88487;1.46102;0.18935;-0.13947;7.31463;229.27769;4;9;0.01745;0.03925;1;1;3;392.24002;64.96352;210.22504;275.18857;26.7549;3;3;2;0;1.1082;0.93956;6.83305;0;3;4;-1.39883;2.03202;-4.1965;4.88563;9.08212
2676;1;tr;14;15;2;10;6;6;1;13;1;0;0;9;3;1;2.59515;3.53865;4.07361;9.62134;9.45942;8.64739;4;8;308;1.41791;3.86019;4.87604;2.63906;10.51556;4.68;4.88889;8.45567;3.81539;2.31978;0.53452;1.69721;0.68935;0.87103;0;0.52894;11;2;1;0;0;0;0;0;0;0;0.2056;-0.2734;0.479;0.05983;-0.11965;3.01237;-21.11726;8.11726;-0.64878;0.53333;0.6045;-0.84546;1.44996;0.13838;-0.22571;6.85462;186.2099;2;9;0.01074;0.04833;?;2;6;301.60007;42.78607;170.74895;213.53502;21.1755;1;2;1;0;1.1367;1.25282;5.45095;0;1;3;-2.17286;2.08;-2.17286;4.61724;6.7901
2677;1;tr;11;11;1;6;0;0;2;7;1;0;0;5;2;1;3.24267;4.42897;4.86083;9.64157;8.65473;8.32937;3;6;156;1.99101;3.16228;4.60854;2.3979;9.09091;4.13265;3.78698;7.69023;3.57311;2.49948;0.51574;1.61863;0.90945;0.81109;0;0.43538;8;1;2;0;0;0;0;0;0;0;0.29429;-0.3127;0.60699;0.05385;-0.16156;2.12564;-9.9666;5.9666;-1;0.46395;0.64599;-0.84708;1.49307;0.16544;-0.23111;4.25874;155.19432;3;5;0.01933;0.03222;?;?;4;276.72003;28.23968;176.69774;204.93742;17.80291;0;2;1;0;0.7433;0.70497;4.31007;0;0;3;0;1.93;0;3.50198;3.50198
2678;1;tr;20;24;5;15;15;14;1;22;1;0;0;16;6;1;2.29487;3.00305;3.54824;9.97932;9.69508;9.08103;4;8;664;0.97538;3.8757;7.39612;2.99573;12.53472;5.02531;3.27662;11.61037;5.89344;4.6482;0.93182;3.79333;1.98587;2.64779;0;1.87176;16;1;3;0;0;0;0;0;0;0;0.11969;-0.35493;0.47462;0.0664;-0.06198;2.49338;-27.04298;9.64298;-0.64506;-0.31847;0.46114;-0.63083;1.09196;0.12096;-0.14925;4.59574;263.24756;4;12;0.01519;0.04558;?;?;2;385.11008;53.42393;181.01566;234.43959;27.98615;0;3;0;0;2.9747;3.1724;7.27994;0;0;3;0;0.7077;0;2.9568;2.9568
2680;1;tr;23;26;4;14;10;10;3;22;2;1;0;13;4;3;2.42121;2.91954;3;9.78649;9.29547;9;6;11;1156;1.03792;5.19957;8.32119;2.65331;16.46745;7.48611;6.09418;13.41977;6.14422;4.69494;0.63509;3.3954;1.46693;2.03545;0;1.41659;20;2;1;0;0;0;0;0;0;0;0.12875;-0.33709;0.46584;0.05714;-0.09142;4.3447;-35.60081;13.60081;-0.41454;0.40403;0.19985;-0.56574;0.76559;0.11073;-0.09631;6.15549;300.35385;2;18;0.00666;0.05993;?;4;4;501.01004;33.31735;292.47861;325.79596;36.0529;1;3;2;0;4.8869;4.72369;9.21675;0;1;3;-1.246;1.9;-1.246;5.01896;6.26496
2681;1;tr;15;16;2;10;6;6;1;13;1;0;0;9;3;1;2.57859;3.53724;3.9962;9.74812;9.48197;9.28313;4;8;356;1.51794;3.81725;5.29271;2.70805;11.48438;4.88843;4.57143;9.37832;4.27561;2.61844;0.67423;1.94946;0.92173;1.11355;0;0.69633;11;2;1;0;0;0;1;0;0;0;0.20562;-0.2734;0.47902;0.06978;-0.13956;2.91541;-27.2328;14.2328;-0.56695;0.54492;0.60192;-0.84634;1.44826;0.12701;-0.28245;7.10601;204.20036;2;10;0.00979;0.04897;?;2;5;303.37006;42.78607;175.6483;218.43437;20.99152;1;2;1;0;1.3422;1.52531;5.46319;0;1;3;-2.53;1.9;-2.53;4.23262;6.76262
2682;1;tr;32;32;1;6;0;0;13;14;4;4;4;5;7;9;2.87493;3.76192;3.87905;16.20159;9.98981;9.91271;8;15;3262;2.51305;7.46119;12.00657;3.46574;30.03125;15.08924;12.88889;21.57914;10.02374;6.58208;1.73482;3.93309;3.04929;2.7377;0;1.77858;16;5;10;0;0;1;0;0;0;0;0.28071;-0.32893;0.60964;0.09416;-0.17263;7.09139;-53.15053;36.35052;-0.50005;-0.35492;0.84253;-0.84971;1.69224;0.3102;-0.45286;20.6221;473.41455;15;1;0.03168;0.00211;3;2;2;639.69;264.58386;242.83981;507.42368;40.80847;4;11;1;2;-0.7964;-1.81555;10.90997;1;6;13;-3.34929;1.95679;-13.34175;11.44548;24.78723
2683;1;tr;11;11;1;6;0;0;2;8;2;0;0;5;2;2;2.95167;4.06407;4.36887;9.48728;9.11074;8.19535;4;7;174;1.78498;3.61311;3.97134;2.14584;9.09091;4.7929;6.4;7.00807;2.94271;1.68328;0.36785;1.0024;0.39619;0.5366;0;0.26861;8;2;1;0;0;0;0;0;0;0;0.21475;-0.27266;0.48741;0.07238;-0.11762;2.66247;-17.9876;9.9876;-0.46207;0.8488;0.56286;-0.88245;1.44531;0.17112;-0.19565;5.45733;150.1778;3;5;0.01998;0.03329;1;1;3;252.55005;50.39031;140.47633;190.86664;17.06479;2;2;1;0;0.8079;1.17473;4.36321;0;2;3;-1.39883;2.07158;-2.79766;3.76517;6.56283
2685;0;tr;10;10;1;6;0;0;1;7;1;0;0;5;2;1;2.88808;4.10252;4.5;9.95482;9.01672;8;3;6;120;1.92373;2.99629;3.42492;2.02533;8.1;3.40828;3.70248;6.51651;2.64636;1.54437;0.42678;0.83808;0.63506;0.39771;0;0.26606;7;1;2;0;0;0;0;0;0;0;0.11293;-0.13326;0.24618;0.04882;-0.05492;1.12249;-15.55121;8.15121;-1;-0.33807;0.5399;-0.55207;1.09197;0.15494;-0.22008;3.47647;137.13599;3;4;0.02188;0.02917;?;?;2;208.11002;44.63116;118.73035;163.36151;14.35835;0;2;0;0;2.2106;2.35125;3.80549;0;0;2;0;0.5;0;1.24;1.24
2686;0;tr;20;21;2;6;6;0;3;15;2;1;0;6;4;3;2.94617;3.00538;4.24489;17.10656;17.08123;17.07824;6;11;793;1.64784;4.77218;6.99677;2.78779;16.37188;6.40583;4.49633;12.77813;5.55446;4.22474;1.01191;2.50502;2.24775;1.27205;0.13152;0.8412;11;2;4;0;0;1;0;2;0;0;0.51681;-0.34337;0.86017;0.10933;-0.14578;4.44842;-38.21813;21.01813;-0.59648;0.30954;0.69082;-1.02272;1.71354;0.21317;-0.34875;9.61609;335.16321;5;8;0.01492;0.02387;?;?;2;386.28006;78.30959;223.95596;302.26556;29.26985;0;5;0;0;1.6386;1.79483;7.68033;0;0;5;0;2.03202;0;6.76867;6.76867
2687;0;tr;19;19;1;6;0;0;9;6;6;3;0;5;1;9;2.899;4.09857;4.20715;9.29341;8.80185;8.69813;7;14;906;1.85881;6.24547;8.19238;2.72555;17.05263;9.83365;10.44898;13.41385;6.53509;4.0046;0.93263;2.42875;1.13576;1.84112;0;0.93418;15;1;3;0;0;0;0;0;0;0;0.20768;-0.38464;0.59232;0.05402;-0.14407;6.43521;-12.19731;6.19731;-0.82741;1;0.12557;-0.38464;0.51022;0.06142;-0.14784;4.66698;267.36389;4;11;0.01496;0.04114;3;3;3;508.12006;55.02972;307.28516;362.31488;32.60868;2;4;1;0;1.7572;1.87264;7.71426;0;2;4;-2.00049;1.982;-3.5063;6.1915;9.6978
2688;0;tr;10;10;1;6;0;0;2;6;1;1;0;5;1;2;2.87813;4.06375;4.5;9.13231;8.0961;7.61099;4;7;125;1.85659;3.15876;3.94269;1.33218;8.1;4;3.70248;6.72361;2.5236;1.83947;0.2357;1.01067;0.50787;0.4829;0;0.34203;8;2;0;0;0;0;0;0;0;0;0.11789;-0.32486;0.44275;0.06694;-0.11714;3.54203;-8;2;-1;1;0.02111;-0.32486;0.34597;0.02111;-0.11714;2.0758;136.19427;2;6;0.01468;0.04405;7;7;7;257.54004;55.94209;129.81795;185.76004;17.42192;4;2;2;0;0.0418;0.18862;4.38971;0;4;2;-1.28492;1.785;-5.13969;3.985;9.12469
2690;0;tr;14;16;3;13;10;9;0;15;0;0;0;12;3;0;2.51344;3.25773;3.8683;10.05547;9.32007;8.71288;4;6;265;1.22483;3.22593;5.03851;2.63906;9.24219;3.53875;3.27273;8.24856;3.90199;3.06677;0.45473;2.08472;1.14468;1.1837;0;0.72374;11;1;2;0;0;0;0;0;0;0;0.23485;-0.44171;0.67655;0.0942;-0.15307;3.51307;-22.87982;8.27982;-0.81235;-0.39947;0.48349;-0.91328;1.39677;0.17078;-0.33162;5.47634;185.17879;1;10;0.0054;0.054;?;4;2;273.51004;42.53097;139.76398;182.29495;19.4841;1;3;1;0;2.1119;2.25036;5.11574;0;1;3;-2.76488;1.25988;-2.76488;2.91231;5.67719
2691;0;tr;28;31;4;17;14;13;5;21;4;3;3;17;6;4;3.36199;3.63444;3.9061;9.54521;9.46819;8.65433;7;14;1901;1.15563;5.81255;12.5014;3.33221;21.24038;7.60183;5.2016;19.52673;12.28376;10.79515;2.76479;8.63983;6.99835;6.67715;0.7333;4.70344;24;0;4;0;0;0;0;0;0;0;0.27048;-0.38147;0.65195;0.04408;-0.08816;8.89367;-10.81327;6.81327;-1.40371;0.61803;0.70428;-0.80487;1.50915;0.23851;-0.12821;14.11477;390.55612;4;20;0.01024;0.05121;?;8;2;766.53986;81.661;416.64371;498.30472;50.07977;1;4;0;1;4.0173;4.0137;10.68347;0;2;4;-2.5;1.9;-4;5.127;9.127
2692;0;tr;6;5;0;0;0;0;1;0;1;0;0;0;0;1;4.57691;6.4954;9;17.09093;9.83675;9;2;3;28;3.32164;2;2.56066;1.24245;6;1.63265;5.33333;5.20711;2.91421;1.06066;1.56066;0;1.06066;0;0.35355;0;2;0;0;0;0;0;3;1;0;0;0.40455;-0.1691;0.57365;0.15571;-0.15571;1.04016;?;?;?;?;?;?;?;?;?;?;118.48549;0;6;0;0.05064;?;?;?;95.95;0;104.19278;104.19278;6.51749;0;0;0;0;1.854;2.07235;1.65369;0;0;0;0;0.38939;0;0.44256;0.44256
