ID;ames;set;ACDlogD65;ACDlogD74;ACDlogP;GClogP;NNlogP;ClogP;HBA_nonLipinski;HBD_nonLipinski;HBA;HBD;HB_sum;HBA_Selma;HBD_Selma;HBA_Raevsky;HBD_Raevsky;HBAmax;HBDmax;HBAsum;HBDsum;HBsumTotal;PSA;SAS_HB_A_AREA;SAS_HB_D_AREA;SAS_POL_AREA;SPEC_HB_TOT;SPEC_SAS_HB_A_AREA;SPEC_SAS_HB_D_AREA;SPEC_SAS_POL_AREA;SPEC_VDW_HB_A_AREA;SPEC_VDW_HB_D_AREA;SPEC_VDW_POL_AREA;VDW_HB_A_AREA;VDW_HB_D_AREA;VDW_POL_AREA;PSA_percentage;CMR;RotBond;VOL;GraphDiameter;GraphRadius;M1M;M2M;M3M;MolVol2D;MW;MolFlex;VDW_AREA;NPSA;AREA;NPSA_percentage;OVAL_NEW;SAS_NONPOL_AREA;SAS_TOT_AREA;SPEC_FLEX_BND;SPEC_SAS_NONPOL_AREA;SPEC_VDW_NONPOL_AREA;VDW_NONPOL_AREA;FractionNeutral;FractionIonized;Acid;Base;Neutral;Zwitterion;AverNegCharge_GM;AverNegCharge_GH;AverPosCharge_GM;AverPosCharge_GH;ChargeRang_GM;ChargeRange_GH;CHARGED;CHARGES;DipoleMomGH;DipoleMomGM;HOMO;LUMO;HuckelPiEnergy;HuckelResEnergy;MaxNegChargeGM;MaxPosChargeGM;MaxNegChargeGH;MaxPosChargeGH;MM_FHADSA;MM_FHASA;MM_FHDSA;MM_HACA;MM_HADCA;MM_HADSA;MM_HASA;MM_HDCA;MM_HDSA;MM_MAXNEG;MM_MAXPOS;MM_PCWT;MM_QMIN;MM_QC;MM_QH;MM_QN;MM_QnegMean;MM_QnegVar;MM_QO;MM_QON;MM_QposMean;MM_QposVar;MM_RNCS;MM_SAS_EP_N_AREA;MM_SAS_EP_N_MEAN;MM_SAS_EP_N_SUM;MM_SAS_EP_N_VAR;MM_SAS_EP_P_AREA;MM_SAS_EP_P_MEAN;MM_SAS_EP_P_SUM;MM_SAS_EP_P_VAR;MM_SPEC_SAS_EP_N_AREA;MM_SPEC_SAS_EP_P_AREA;MM_SPEC_VDW_EP_N_AREA;MM_SPEC_VDW_EP_P_AREA;MM_VDW_EP_N_AREA;MM_VDW_EP_N_MEAN;MM_VDW_EP_N_SUM;MM_VDW_EP_N_VAR;MM_VDW_EP_P_AREA;MM_VDW_EP_P_MEAN;MM_VDW_EP_P_SUM;MM_VDW_EP_P_VAR;NegIonCenters;NEG_charges;NEL_HCNOS;NEL_all;Polarizability;PosIonCenters;POS_charges;Amine1;Amine2;Amine3;AromCount;AtomCount;BromineCount;CarbonCount;ChlorineCount;FluorineCount;HAROM;HeavyAtomCount;IodineCount;MaxRing1;MaxRing2;MaxRing3;MWNPat;MWPat;MWSHDA;OxygenCount;NitrogenCount;NHCount;OHCount;PhosphorusCount;SulfurCount;HalogenCount;SiliconCount;RingCount;NonpolarCount;NonpolarCountMW;NPAT;BondCount;RigidbondCount;PAT;PolarCount;PolarCountMW;PIAT;QUATER;Balaban;IC;Kappa1;Kappa2;Kappa3;Chi0;Chi2;Chi3c;Chi3p;Chi4c;Chi4p;Chi5c;Chi5p;Chi6p;MaxEV1;MaxEV2;MaxEV3;MinEV1;MinEV2;MinEV3;MindistAA;MindistDA;MindistDD;Motoc;Randic;Wiener;SIC;Lipinski;SELMA_GC_type_000;SELMA_GC_type_001;SELMA_GC_type_002;SELMA_GC_type_003;SELMA_GC_type_004;SELMA_GC_type_005;SELMA_GC_type_006;SELMA_GC_type_007;SELMA_GC_type_008;SELMA_GC_type_009;SELMA_GC_type_010;SELMA_GC_type_011;SELMA_GC_type_012;SELMA_GC_type_013;SELMA_GC_type_014;SELMA_GC_type_015;SELMA_GC_type_016;SELMA_GC_type_017;SELMA_GC_type_018;SELMA_GC_type_019;SELMA_GC_type_020;SELMA_GC_type_021;SELMA_GC_type_022;SELMA_GC_type_023;SELMA_GC_type_024;SELMA_GC_type_025;SELMA_GC_type_026;SELMA_GC_type_027;SELMA_GC_type_028;SELMA_GC_type_029;SELMA_GC_type_030;SELMA_GC_type_031;SELMA_GC_type_032;SELMA_GC_type_033;SELMA_GC_type_034;SELMA_GC_type_035;SELMA_GC_type_036;SELMA_GC_type_037;SELMA_GC_type_038;SELMA_GC_type_039;SELMA_GC_type_040;SELMA_GC_type_041;SELMA_GC_type_042;SELMA_GC_type_043;SELMA_GC_type_044;SELMA_GC_type_045;SELMA_GC_type_046;SELMA_GC_type_047;SELMA_GC_type_048;SELMA_GC_type_049;SELMA_GC_type_050;SELMA_GC_type_051;SELMA_GC_type_052;SELMA_GC_type_053;SELMA_GC_type_054;SELMA_GC_type_055;SELMA_GC_type_056;SELMA_GC_type_057;SELMA_GC_type_058;SELMA_GC_type_059;SELMA_GC_type_060;SELMA_GC_type_061;SELMA_GC_type_062;SELMA_GC_type_063;SELMA_GC_type_064;SELMA_GC_type_065;SELMA_GC_type_066;SELMA_GC_type_067;SELMA_GC_type_068;SELMA_GC_type_069;SELMA_GC_type_070;SELMA_GC_type_071;SELMA_GC_type_072;SELMA_GC_type_073;SELMA_GC_type_074;SELMA_GC_type_075;SELMA_GC_type_076;SELMA_GC_type_077;SELMA_GC_type_078;SELMA_GC_type_079;SELMA_GC_type_080;SELMA_GC_type_081;SELMA_GC_type_082;SELMA_GC_type_083;SELMA_GC_type_084;SELMA_GC_type_085;SELMA_GC_type_086;SELMA_GC_type_087;SELMA_GC_type_088;SELMA_GC_type_089;SELMA_GC_type_090;SELMA_GC_type_091;SELMA_GC_type_092;SELMA_GC_type_093;SELMA_GC_type_094;SELMA_GC_type_095;SELMA_GC_type_096;SELMA_GC_type_097;SELMA_GC_type_098;SELMA_GC_type_099;SELMA_GC_type_100;SELMA_GC_type_101;SELMA_GC_type_102;SELMA_GC_type_103;SELMA_GC_type_104;SELMA_GC_type_105;SELMA_GC_type_106;SELMA_GC_type_107;SELMA_GC_type_108;SELMA_GC_type_109;SELMA_GC_type_110;SELMA_GC_type_111;SELMA_GC_type_112;SELMA_GC_type_113;SELMA_GC_type_114;SELMA_GC_type_115;SELMA_GC_type_116;SELMA_GC_type_117;SELMA_GC_type_118;SELMA_GC_type_119;SELMA_GC_type_120
5452;?;ts;-0.01;-0.01;-0.013;-0.337;-0.011;-0.457;4;1;6;1;5;5;1;5;1;1.6;-1.554;4.31;-1.554;5.864;77.52;165;63.48;189.5;0.4167;0.4702;0.1809;0.5401;0.3959;0.1257;0.4728;71.32;22.65;85.18;39.28;4.063;3;142.9;6;3;25.54;21.35;1.248;250.4;171.2;2.618;180.1;119.9;197.4;60.72;1.028;161.4;351;0.25;0.4599;0.5272;94.96;1;0;0;0;1;0;-0.1971;-0.471;0.0788;0.3732;0.6039;1.384;0;0;5.534;2.831;-1;-0.7066;-12.28;4.485;-0.3892;0.2146;-0.6921;0.6914;4.316;3.977;0.3394;0.7164;0.7776;0.05793;0.05338;0.06114;0.004555;-0.68;0.96;-9.639;-0.68;0.8709;0.55;1.573;-0.1964;0.2685;1.72;3.293;0.1473;0.2426;5.32;176.9;-20.36;-3.762;12.94;174.1;25.9;4.344;13.96;0.5039;0.4961;0.4041;0.5959;72.79;-70.17;-5.244;39.26;107.3;76.18;8.023;40.38;0;0;90;90;15.54;0;0;0;0;0;5;21;0;6;0;0;1;12;0;5;0;0;0;48.9;40.75;3;3;0;1;0;0;0;0;1;2;0.0117;0;12;7;6;4;0.0234;8;0;2.122;2.369;10.08;4.297;4;8.008;3.383;0.4551;2.366;1.003;1.48;0;0.9007;0.3439;10.52;9.549;8.494;3.447;3.752;4.656;2;3;?;3.236;4.46;193;0.3898;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;4;0;1;1;3;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5455;?;ts;4.92;4.92;4.918;3.927;4.818;4.761;1;0;1;0;1;1;0;1;0;0.887;0;1.475;0;1.475;9.105;25.39;0;25.39;0.0625;0.06077;0;0.06077;0.05491;0;0.05491;12.33;0;12.33;3.464;6.636;2;197.3;8;4;44.27;12.57;0.6658;407.9;214.3;8.379;224.5;253.7;262.8;96.54;0.9884;392.5;417.9;0.0625;0.9392;0.9451;212.2;1;0;0;0;1;0;-0.0599;-0.0634;0.0419;0.0925;0.4229;0.4102;0;0;1.569;2.901;-0.589;0.6977;-14.62;6.624;-0.3371;0.0858;-0.2749;0.1352;0.3784;0.3784;0;0.08494;0.08494;0.005669;0.005669;0;0;-0.3625;0.28;-10.9;-0.3625;1.733;0.75;0;-0.05928;0.1021;0.3625;0.3625;0.05269;0.07776;3.141;199.2;-12.6;-2.747;10.53;218.7;8.074;1.782;7.668;0.4767;0.5233;0.4166;0.5834;93.52;-47.2;-4.949;34.35;131;23.65;2.931;22.78;0;0;116;116;28.42;0;0;0;0;0;6;34;0;15;0;0;4;16;0;14;10;10;88.24;6.303;6.303;1;0;0;0;0;0;0;0;3;14;0.0653;14;18;15;1;1;0.0047;8;0;1.219;2.773;11.11;4.704;3.769;10.08;5.231;0.5385;4.301;1.383;3.32;0;1.988;1.403;9.352;8.796;8.239;2.762;3.537;4.013;?;?;?;3.782;6.693;404;0.2624;0;0;0;4;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5464;?;ts;3.92;3.92;3.916;4.632;3.772;3.499;3;2;2;1;5;2;1;2;1;2;-1.867;3.945;-1.867;5.812;40.83;82.77;100.2;97.81;0.2174;0.1595;0.1931;0.1885;0.1173;0.1417;0.1309;36.48;44.05;40.71;10.43;9.244;2;283.7;11;6;63.88;10.49;4.415;605.5;312.5;18.33;311;350.5;391.4;89.57;1.131;421.2;519;0.04348;0.8115;0.8691;270.3;1;0;0;0;1;0;-0.0725;-0.1045;0.0431;0.1662;0.5732;1.301;0;0;8.53;5.298;-0.8;0.3473;-7.359;1.759;-0.368;0.2051;-0.8052;0.4959;1.324;0.9672;0.2137;0.3008;0.4118;0.02335;0.01706;0.06645;0.003768;-0.68;0.4946;-7.839;-0.68;2.101;0.727;0;-0.04742;0.1412;1.25;1.25;0.04531;0.1191;5.398;178.2;-19.89;-3.896;17.5;340.8;13.83;4.619;6.414;0.3433;0.6567;0.3053;0.6947;94.94;-48.04;-5.001;47.49;216;30.42;6.364;24.89;0;0;170;170;41.16;0;0;0;0;0;0;51;0;21;0;0;0;23;0;17;14;13;116.4;12.25;30.63;2;0;0;1;0;0;0;0;4;19;0.0608;19;26;22;2;2;0.0064;6;0;1.139;3.136;16.47;5.772;3.665;15.04;9.059;1.811;8.629;5.308;7.119;0.6647;4.842;3.77;9.495;9.305;8.648;2.771;3.147;3.617;10;10;?;4.748;9.905;1053;0.2355;0;0;1;9;4;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;21;1;1;0;1;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5468;?;ts;-14.23;-16.03;-1.574;0.607;0.735;-3.485;9;4;7;4;13;7;2;7;4;2.15;-2.269;11.01;-7.108;18.12;147.2;207.2;160.7;329.6;0.6842;0.4619;0.3583;0.7348;0.3542;0.2618;0.5475;89.83;66.4;138.9;53.39;6.797;2;216.7;7;4;85.64;23.61;3.488;370.1;303.3;0;253.6;128.6;275.8;46.61;1.107;118.9;448.6;0.1053;0.2652;0.4525;114.8;3.50E-15;1;1;0;0;0;-0.1572;-0.3997;0.1572;0.256;0.8537;1.583;1;2;9.498;5.122;0.2989;0.5561;-37.03;19.63;-0.3238;0.53;-1.07;0.5132;5.935;3.666;0.8902;0.9299;1.505;0.09452;0.05839;0.2258;0.01418;-0.9;1.493;-16.4;-0.9;0.868;2.55;0.9;-0.3522;0.3125;3.967;4.867;0.4025;0.4729;2.774;244.1;-21.7;-5.335;11.48;204.5;22.02;4.223;15.32;0.5441;0.4559;0.5584;0.4416;141.6;-56.1;-7.886;37.87;112;83.78;7.39;73.84;2;2;156;156;27.36;1;0;0;0;0;10;28;0;10;0;0;5;19;0;10;6;6;10.83;97.49;140.8;6;1;2;2;0;2;0;0;2;1;0.0033;1;20;15;9;9;0.0297;16;0;1.801;2.799;15.39;5.08;4.5;12.03;5.663;1.619;3.124;1.859;2.299;0.2199;1.487;0.8228;17.09;17.08;9.466;2.517;3.504;4;2;5;?;3.978;6.028;616;0.3965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
5478;?;ts;1.99;1.98;1.992;2.204;2.344;1.982;2;2;2;2;4;2;2;2;2;0.94;-2.842;2.64;-5.452;8.092;45.74;78.63;115.6;115.6;0.3333;0.2383;0.3503;0.3503;0.2102;0.2604;0.2604;35.38;43.83;43.83;26.09;4.683;0;136.7;6;3;29.97;15.44;0.0755;251.5;160.2;0;168.3;129.6;175.3;73.91;0.9101;214.4;329.9;0;0.6497;0.7396;124.5;0.9727;0.02725;0;0;1;0;-0.1083;-0.1072;0.0886;0.1374;0.5707;0.4404;0;0;1.321;2.915;-0.5114;0.6761;-22.09;11.09;-0.3563;0.2144;-0.2952;0.1451;2.899;2.051;0.8475;0.3452;0.4879;0.03761;0.02661;0.1426;0.011;-0.5325;0.45;-9.291;-0.5325;1.065;1.8;0;-0.1965;0.1778;1.065;1.065;0.1637;0.139;4.671;143.9;-24.5;-3.629;17.6;186;17.73;3.153;11.86;0.4362;0.5638;0.5863;0.4137;98.68;-65.45;-6.446;39.31;69.63;66.73;3.829;55.91;0;0;84;84;17.83;0;0;0;0;0;10;20;0;10;0;0;7;12;0;10;6;6;64.07;16.02;32.03;2;0;0;2;0;0;0;0;2;8;0.0499;8;13;11;2;2;0.0125;10;0;1.504;2.485;8.592;3.395;3.114;7.464;3.303;0.4665;2.213;0.8127;1.688;0;0.7799;0.4478;9.571;8.772;8.586;2.518;3.516;3.993;4;4;4;2.992;4.232;179;0.3049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5481;?;ts;5.5;5.5;5.499;3.844;4.625;4.503;2;0;3;0;2;2;0;2;0;0.52;0;3.045;0;3.045;44.45;96.69;0;101.9;0.09524;0.222;0;0.234;0.1619;0;0.1827;40.69;0;45.91;17.82;8.041;1;222.6;8;5;62.97;29.54;2.00E-05;405.4;271.3;3.666;251.3;205;249.5;82.18;0.9422;333.6;435.6;0.04762;0.766;0.8173;205.4;1;0;0;0;1;0;-0.0403;-0.1668;0.0604;0.053;0.2474;1.036;0;0;6.777;1.584;-0.575;0.1064;-31.41;7.607;-0.1178;0.1296;-0.8208;0.2147;1.177;1.177;0;0.2959;0.2959;0.01867;0.01867;0;0;-0.52;0.8356;-10.56;-0.52;1.611;1.35;0.8356;-0.1423;0.155;1.04;1.876;0.1273;0.1814;4.385;183.5;-22.3;-4.072;16.52;252;18.33;4.299;8.872;0.4213;0.5787;0.4973;0.5027;125;-54.62;-6.664;36.56;126.3;56.53;6.084;25.95;0;0;140;140;30.43;0;0;0;0;0;16;30;0;18;0;0;8;21;0;17;15;15;135.6;27.13;18.08;2;1;0;0;0;0;0;0;5;15;0.0553;15;25;24;3;3;0.0111;21;0;0.9928;2.979;13.44;4.747;3.505;11.56;5.766;0.7694;4.569;1.807;3.542;0;2.398;1.739;10.51;9.838;9.113;2.188;2.944;3.15;2;?;?;4.009;7.076;757;0.2988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5489;?;ts;0.38;0.38;0.377;0.453;0.954;0.979;4;0;3;0;4;2;0;3;0;2.032;0;3.88;0;3.88;46.15;98.38;0;118.4;0.3636;0.2954;0;0.3555;0.2403;0;0.3191;38.68;0;51.37;25.8;3.922;0;130.9;7;4;43.55;7.117;1.675;224.5;149.1;3.666;161;132.8;178.9;74.2;1.002;214.7;333;0;0.6445;0.6809;109.6;1;0;0;0;1;0;-0.1221;-0.5931;0.0777;0.1797;0.5286;1.369;0;0;8.212;3.171;-0.8631;-0.2344;-15.31;5.313;-0.2815;0.2471;-0.7571;0.6117;2.454;2.454;0;0.3951;0.3951;0.03114;0.03114;0;0;-0.9;0.959;-6.936;-0.9;2.525;0.6;0.9;-0.2582;0.2944;1.14;2.04;0.2348;0.2824;4.42;147.5;-22.58;-3.381;14.32;185.5;19.88;3.692;10.47;0.443;0.557;0.3637;0.6363;58.55;-84.34;-4.878;42.02;102.4;61.29;5.836;26.45;0;0;78;78;15.43;0;0;0;0;0;0;18;0;8;0;0;0;11;0;6;0;0;41.43;24.86;33.14;2;1;0;0;0;0;0;0;1;5;0.0335;5;11;10;3;3;0.0201;10;0;1.875;2.146;9.091;4.133;5.289;6.801;2.732;0.4182;1.393;0.3974;0.8984;0;0.4318;0.1796;9.655;9.489;8.845;3.001;3.872;4;7;?;?;3.438;3.606;166;0.3664;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5493;?;ts;3.56;3.56;3.563;3.596;3.49;3.367;4;0;4;0;4;3;0;3;0;1.35;0;3.055;0;3.055;62.42;127.7;0;130.8;0.2105;0.2684;0;0.2749;0.2255;0;0.244;57.68;0;62.42;21.9;7.517;4;216.1;10;5;98.62;18.85;0.6594;386.2;253.3;2.618;255.8;222.7;285.1;78.1;1.112;345;475.8;0.2105;0.7251;0.756;193.4;0.9931;0.006884;0;0;1;0;-0.0766;-0.2239;0.067;0.1454;0.4693;1.32;0;0;7.716;2.73;-0.7829;0.1256;-28.44;9.44;-0.281;0.1883;-0.8414;0.4789;1.725;1.725;0;0.4412;0.4412;0.02759;0.02759;0;0;-0.57;0.907;-12.16;-0.57;2.381;1.65;0.907;-0.2339;0.1587;1.61;2.517;0.2046;0.201;3.306;199.6;-35.66;-7.121;23.08;276.2;26.71;6.993;15.43;0.4195;0.5805;0.4328;0.5672;110.7;-71.32;-7.842;51.71;145.1;71.56;8.585;44.97;0;0;132;132;27.45;0;0;0;0;0;12;30;0;15;0;0;9;19;0;6;6;0;92.86;33.77;33.77;3;1;0;0;0;0;0;0;2;11;0.0434;11;20;16;4;4;0.0158;19;0;1.449;2.726;15.39;7.695;6.817;10.92;4.323;0.4451;2.886;0.8852;1.855;0;0.8538;0.469;10.5;9.56;9.074;2.796;2.904;3.539;2;?;?;5.127;6.108;766;0.2882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5494;?;ts;-1;-1.89;0.346;0.721;0.846;0.958;6;2;5;2;8;4;2;4;2;1.71;-1.7;5.448;-3.099;8.546;88.11;112.6;73.98;161.4;0.5333;0.3007;0.1976;0.4309;0.2999;0.175;0.3944;60.7;35.41;79.83;39.94;5.56;1;171.1;7;4;38.21;20.47;3.698;299.3;224.2;1.047;202.4;132.5;220.6;60.06;1.02;213.1;374.4;0.1333;0.5691;0.6056;122.5;0.005808;0.9942;0;0;1;0;-0.1459;-0.4131;0.1122;0.1402;0.7988;1.692;0;0;5.743;2.935;-0.7254;0.3735;-27.69;13.49;-0.3056;0.4932;-1.007;0.6851;4.29;2.979;0.5685;0.6029;0.8683;0.06104;0.04238;0.1151;0.008087;-0.65;1.447;-12.82;-0.65;1.229;1.72;1.261;-0.3031;0.2502;1.617;2.878;0.3031;0.3634;3.233;149.3;-40.12;-6.095;26.17;225.2;24.52;5.169;12.75;0.3987;0.6013;0.5254;0.4746;106.3;-89.85;-9.291;69.09;96.05;76.48;5.967;50.61;0;0;116;116;21.8;1;0;0;0;0;10;23;0;9;0;0;6;15;0;10;6;6;29.25;58.5;78;3;2;1;1;0;1;0;0;2;4;0.0178;3;16;14;6;5;0.0223;13;0;1.62;2.616;11.48;4.473;3.5;9.071;3.811;0.665;2.769;1.283;1.729;0.1499;0.9221;0.5101;17.08;9.58;8.606;2.604;3.61;4.16;2;1;1;3.497;5.099;332;0.3719;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5496;?;ts;-0.5;0.2;0.565;1.124;0.954;1.553;3;3;4;3;6;4;3;4;3;1.4;-2.063;4.37;-4.633;9.003;60.99;95.31;103.1;157.8;0.5;0.2769;0.2995;0.4585;0.2609;0.2415;0.3974;43.98;40.72;67;33.8;4.581;1;138.2;7;4;47.26;6.804;0.07548;258.2;163.2;0.5237;168.6;119.4;180.4;66.2;0.9203;186.4;344.2;0.08333;0.5415;0.6026;101.6;0.4315;0.5685;0;0;1;0;-0.1757;-0.2456;0.0878;0.2103;0.527;0.9544;0;0;2.937;3.278;-0.5883;-0.5057;-19.92;9.917;-0.3433;0.1837;-0.5417;0.4127;4.247;3.245;0.9504;0.5471;0.716;0.05515;0.04213;0.1602;0.01234;-0.884;0.4;-8.359;-0.884;1.462;1.52;1.483;-0.2413;0.2721;0.3625;1.845;0.1724;0.1351;6.48;169.3;-32.67;-5.72;19.16;174.8;28;4.661;18.21;0.492;0.508;0.5554;0.4446;93.64;-78.1;-7.761;52.1;74.95;77.28;5.269;54.41;0;0;86;86;17.29;1;0;0;0;0;9;21;0;8;0;0;4;12;0;9;6;5;31.08;31.08;46.62;1;3;3;0;0;0;0;0;2;6;0.0368;4;13;10;4;2;0.0123;9;0;1.434;2.485;8.592;3.395;4;7.724;3.554;0.5074;2.49;0.8671;1.572;0;0.9442;0.5638;9.819;9.04;8.273;2.761;3.744;4.076;2;2;2;3.226;4.583;189;0.3546;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5500;?;ts;3.64;3.64;3.636;3.435;3.886;3.974;1;0;1;0;1;1;0;0;0;0.21;0;0.978;0;0.978;2.437;14.37;0;14.37;0.0625;0.03655;0;0.03655;0.04774;0;0.04774;10.39;0;10.39;1.116;6.706;0;185.1;7;4;36.26;34.62;1.118;344.8;227.7;4.189;217.7;215.9;218.3;98.88;0.9185;378.8;393.2;0;0.9634;0.9523;207.3;1;0;0;0;1;0;-0.0507;-0.0507;0.0592;0.0752;0.2738;0.2738;0;0;0.7054;1.539;-0.7046;0.7046;-16.38;4.383;-0.1986;0.0752;-0.1986;0.0752;0.266;0.266;0;0.0579;0.0579;0.003924;0.003924;0;0;-0.265;0.15;-10.92;-0.265;1.444;1.4;0.265;-0.1129;0.07395;0;0.265;0.1129;0.05202;1.743;176.4;-19.75;-3.494;15.12;216.8;13.56;2.769;5.471;0.4485;0.5515;0.577;0.423;125.6;-55.3;-6.892;33.72;92.07;53.86;4.111;21.63;0;0;101;118;26.43;1;0;0;0;0;12;26;0;14;1;0;9;16;0;15;14;11;122.6;8.757;8.757;0;1;0;0;0;0;1;0;4;14;0.0615;14;19;18;1;1;0.0044;13;0;1.05;2.166;9.972;4.349;3.25;9.351;4.7;0.6959;3.732;1.322;3.053;0;2.006;1.338;17.1;9.368;8.918;2.68;3.074;4.087;?;?;?;3.445;6.059;374;0.2385;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
